t,x,y,z,heading,roll,task,state
174.440,1.4311,5.1874,0.0000,244.90,-0.21,GateTask,GateTask[5]:CenterOnGateHalf(right ok:0)
174.457,1.4318,5.1850,0.0000,244.13,-0.22,GateTask,GateTask[5]:CenterOnGateHalf(right ok:0)
174.473,1.4325,5.1826,0.0000,243.37,-0.22,GateTask,GateTask[5]:CenterOnGateHalf(right ok:0)
174.489,1.4331,5.1802,0.0000,242.61,-0.23,GateTask,GateTask[5]:CenterOnGateHalf(right ok:0)
174.505,1.4338,5.1776,0.0000,241.79,-0.23,GateTask,GateTask[5]:CenterOnGateHalf(right ok:0)
174.520,1.4343,5.1752,0.0000,241.03,-0.24,GateTask,GateTask[5]:CenterOnGateHalf(right ok:0)
174.536,1.4349,5.1728,0.0000,240.27,-0.24,GateTask,GateTask[5]:CenterOnGateHalf(right ok:0)
174.553,1.4354,5.1703,0.0000,239.50,-0.25,GateTask,GateTask[5]:CenterOnGateHalf(right ok:0)
174.569,1.4359,5.1679,0.0000,238.74,-0.26,GateTask,GateTask[5]:CenterOnGateHalf(right ok:0)
174.585,1.4363,5.1654,0.0000,237.98,-0.26,GateTask,GateTask[5]:CenterOnGateHalf(right ok:0)
174.600,1.4367,5.1629,0.0000,237.21,-0.27,GateTask,GateTask[5]:CenterOnGateHalf(right ok:0)
174.616,1.4371,5.1605,0.0000,236.45,-0.28,GateTask,GateTask[5]:CenterOnGateHalf(right ok:0)
174.633,1.4374,5.1580,0.0000,235.69,-0.28,GateTask,GateTask[5]:CenterOnGateHalf(right ok:0)
174.649,1.4377,5.1555,0.0000,234.92,-0.29,GateTask,GateTask[5]:CenterOnGateHalf(right ok:0)
174.665,1.4380,5.1530,0.0000,234.16,-0.30,GateTask,GateTask[5]:CenterOnGateHalf(right ok:0)
174.681,1.4383,5.1504,0.0000,233.35,-0.31,GateTask,GateTask[5]:CenterOnGateHalf(right ok:0)
174.698,1.4385,5.1479,0.0000,232.59,-0.32,GateTask,GateTask[5]:CenterOnGateHalf(right ok:0)
174.714,1.4387,5.1454,0.0000,231.82,-0.32,GateTask,GateTask[5]:CenterOnGateHalf(right ok:0)
174.730,1.4388,5.1429,0.0000,231.06,-0.33,GateTask,GateTask[5]:CenterOnGateHalf(right ok:0)
174.745,1.4389,5.1405,0.0000,230.30,-0.34,GateTask,GateTask[5]:CenterOnGateHalf(right ok:0)
174.762,1.4390,5.1380,0.0000,229.53,-0.35,GateTask,GateTask[5]:CenterOnGateHalf(right ok:0)
174.777,1.4390,5.1355,0.0000,228.77,-0.36,GateTask,GateTask[5]:CenterOnGateHalf(right ok:0)
174.794,1.4390,5.1330,0.0000,228.01,-0.36,GateTask,GateTask[5]:CenterOnGateHalf(right ok:0)
174.810,1.4390,5.1303,0.0000,227.19,-0.37,GateTask,GateTask[5]:CenterOnGateHalf(right ok:0)
174.857,1.4387,5.1233,0.0000,225.05,-0.39,GateTask,GateTask[5]:CenterOnGateHalf(right ok:0)
174.873,1.4385,5.1208,0.0000,224.28,-0.40,GateTask,GateTask[5]:CenterOnGateHalf(right ok:0)
174.888,1.4383,5.1183,0.0000,223.52,-0.41,GateTask,GateTask[5]:CenterOnGateHalf(right ok:0)
174.905,1.4381,5.1158,0.0000,222.76,-0.42,GateTask,GateTask[5]:CenterOnGateHalf(right ok:0)
174.921,1.4379,5.1134,0.0000,221.99,-0.43,GateTask,GateTask[5]:CenterOnGateHalf(right ok:0)
174.936,1.4376,5.1109,0.0000,221.23,-0.43,GateTask,GateTask[5]:CenterOnGateHalf(right ok:0)
174.953,1.4373,5.1084,0.0000,220.47,-0.44,GateTask,GateTask[5]:CenterOnGateHalf(right ok:0)
174.968,1.4369,5.1059,0.0000,219.70,-0.45,GateTask,GateTask[5]:CenterOnGateHalf(right ok:0)
174.984,1.4365,5.1035,0.0000,218.94,-0.46,GateTask,GateTask[5]:CenterOnGateHalf(right ok:0)
175.001,1.4361,5.1010,0.0000,218.18,-0.46,GateTask,GateTask[5]:CenterOnGateHalf(right ok:0)
175.017,1.4357,5.0986,0.0000,217.41,-0.47,GateTask,GateTask[5]:CenterOnGateHalf(right ok:0)
175.033,1.4351,5.0960,0.0000,216.60,-0.48,GateTask,GateTask[5]:CenterOnGateHalf(right ok:0)
175.049,1.4346,5.0935,0.0000,215.84,-0.48,GateTask,GateTask[5]:CenterOnGateHalf(right ok:0)
175.065,1.4341,5.0911,0.0000,215.08,-0.49,GateTask,GateTask[5]:CenterOnGateHalf(right ok:0)
175.082,1.4335,5.0887,0.0000,214.31,-0.49,GateTask,GateTask[5]:CenterOnGateHalf(right ok:0)
175.098,1.4329,5.0862,0.0000,213.55,-0.50,GateTask,GateTask[5]:CenterOnGateHalf(right ok:0)
175.113,1.4322,5.0838,0.0000,212.79,-0.51,GateTask,GateTask[5]:CenterOnGateHalf(right ok:0)
175.130,1.4315,5.0814,0.0000,212.02,-0.51,GateTask,GateTask[5]:CenterOnGateHalf(right ok:0)
175.146,1.4308,5.0789,0.0000,211.21,-0.52,GateTask,GateTask[5]:CenterOnGateHalf(right ok:0)
175.163,1.4300,5.0765,0.0000,210.45,-0.52,GateTask,GateTask[5]:CenterOnGateHalf(right ok:0)
175.179,1.4293,5.0741,0.0000,209.68,-0.52,GateTask,GateTask[5]:CenterOnGateHalf(right ok:0)
175.195,1.4285,5.0718,0.0000,208.92,-0.53,GateTask,GateTask[5]:CenterOnGateHalf(right ok:0)
175.211,1.4276,5.0694,0.0000,208.16,-0.53,GateTask,GateTask[5]:CenterOnGateHalf(right ok:0)
175.227,1.4268,5.0671,0.0000,207.39,-0.53,GateTask,GateTask[5]:CenterOnGateHalf(right ok:0)
175.242,1.4258,5.0648,0.0000,206.63,-0.54,GateTask,GateTask[5]:CenterOnGateHalf(right ok:0)
175.259,1.4249,5.0625,0.0000,205.87,-0.54,GateTask,GateTask[5]:CenterOnGateHalf(right ok:0)
175.275,1.4240,5.0602,0.0000,205.10,-0.54,GateTask,GateTask[5]:CenterOnGateHalf(right ok:0)
175.290,1.4230,5.0579,0.0000,204.34,-0.54,GateTask,GateTask[5]:CenterOnGateHalf(right ok:0)
175.307,1.4219,5.0556,0.0000,203.58,-0.54,GateTask,GateTask[5]:CenterOnGateHalf(right ok:0)
175.323,1.4209,5.0534,0.0000,202.81,-0.54,GateTask,GateTask[5]:CenterOnGateHalf(right ok:0)
175.370,1.4174,5.0467,0.0000,200.52,-0.54,GateTask,GateTask[5]:CenterOnGateHalf(right ok:0)
175.387,1.4163,5.0445,0.0000,199.76,-0.54,GateTask,GateTask[5]:CenterOnGateHalf(right ok:0)
175.402,1.4151,5.0423,0.0000,199.00,-0.54,GateTask,GateTask[5]:CenterOnGateHalf(right ok:0)
175.419,1.4138,5.0402,0.0000,198.23,-0.54,GateTask,GateTask[5]:CenterOnGateHalf(right ok:0)
175.435,1.4126,5.0380,0.0000,197.47,-0.54,GateTask,GateTask[5]:CenterOnGateHalf(right ok:0)
175.450,1.4113,5.0359,0.0000,196.71,-0.54,GateTask,GateTask[5]:CenterOnGateHalf(right ok:0)
175.467,1.4100,5.0338,0.0000,195.94,-0.54,GateTask,GateTask[5]:CenterOnGateHalf(right ok:0)
175.483,1.4086,5.0317,0.0000,195.18,-0.53,GateTask,GateTask[5]:CenterOnGateHalf(right ok:0)
175.499,1.4072,5.0294,0.0000,194.37,-0.53,GateTask,GateTask[5]:CenterOnGateHalf(right ok:0)
175.515,1.4057,5.0273,0.0000,193.56,-0.53,GateTask,GateTask[5]:CenterOnGateHalf(right ok:0)
175.532,1.4042,5.0252,0.0000,192.80,-0.52,GateTask,GateTask[5]:CenterOnGateHalf(right ok:0)
175.548,1.4028,5.0232,0.0000,192.03,-0.52,GateTask,GateTask[5]:CenterOnGateHalf(right ok:0)
175.564,1.4013,5.0212,0.0000,191.27,-0.51,GateTask,GateTask[5]:CenterOnGateHalf(right ok:0)
175.579,1.3998,5.0192,0.0000,190.51,-0.51,GateTask,GateTask[5]:CenterOnGateHalf(right ok:0)
175.596,1.3982,5.0173,0.0000,189.74,-0.50,GateTask,GateTask[5]:CenterOnGateHalf(right ok:0)
175.611,1.3967,5.0153,0.0000,188.98,-0.50,GateTask,GateTask[5]:CenterOnGateHalf(right ok:0)
175.628,1.3951,5.0134,0.0000,188.21,-0.49,GateTask,GateTask[5]:CenterOnGateHalf(right ok:0)
175.643,1.3935,5.0115,0.0000,187.45,-0.49,GateTask,GateTask[5]:CenterOnGateHalf(right ok:0)
175.660,1.3918,5.0096,0.0000,186.69,-0.48,GateTask,GateTask[5]:CenterOnGateHalf(right ok:0)
175.676,1.3902,5.0078,0.0000,185.92,-0.48,GateTask,GateTask[5]:CenterOnGateHalf(right ok:0)
175.692,1.3885,5.0059,0.0000,185.16,-0.47,GateTask,GateTask[5]:CenterOnGateHalf(right ok:0)
175.707,1.3867,5.0041,0.0000,184.40,-0.46,GateTask,GateTask[5]:CenterOnGateHalf(right ok:0)
175.724,1.3850,5.0023,0.0000,183.63,-0.45,GateTask,GateTask[5]:CenterOnGateHalf(right ok:0)
175.740,1.3832,5.0006,0.0000,182.87,-0.45,GateTask,GateTask[5]:CenterOnGateHalf(right ok:0)
175.755,1.3815,4.9988,0.0000,182.11,-0.44,GateTask,GateTask[5]:CenterOnGateHalf(right ok:0)
175.771,1.3797,4.9971,0.0000,181.34,-0.43,GateTask,GateTask[5]:CenterOnGateHalf(right ok:0)
175.788,1.3778,4.9954,0.0000,180.58,-0.43,GateTask,GateTask[5]:CenterOnGateHalf(right ok:0)
175.804,1.3760,4.9938,0.0000,179.82,-0.42,GateTask,GateTask[5]:CenterOnGateHalf(right ok:0)
175.819,1.3741,4.9921,0.0000,179.05,-0.41,GateTask,GateTask[5]:CenterOnGateHalf(right ok:0)
175.835,1.3722,4.9905,0.0000,178.29,-0.40,GateTask,GateTask[5]:CenterOnGateHalf(right ok:0)
175.880,1.3668,4.9863,0.0000,176.19,-0.38,GateTask,GateTask[5]:CenterOnGateHalf(right ok:0)
175.897,1.3648,4.9848,0.0000,175.43,-0.37,GateTask,GateTask[5]:CenterOnGateHalf(right ok:0)
175.913,1.3627,4.9832,0.0000,174.62,-0.36,GateTask,GateTask[5]:CenterOnGateHalf(right ok:0)
175.929,1.3607,4.9817,0.0000,173.85,-0.36,GateTask,GateTask[5]:CenterOnGateHalf(right ok:0)
175.946,1.3587,4.9803,0.0000,173.09,-0.35,GateTask,GateTask[5]:CenterOnGateHalf(right ok:0)
175.962,1.3566,4.9789,0.0000,172.33,-0.34,GateTask,GateTask[5]:CenterOnGateHalf(right ok:0)
175.977,1.3545,4.9775,0.0000,171.56,-0.33,GateTask,GateTask[5]:CenterOnGateHalf(right ok:0)
175.994,1.3524,4.9761,0.0000,170.80,-0.32,GateTask,GateTask[5]:CenterOnGateHalf(right ok:0)
176.009,1.3503,4.9748,0.0000,170.04,-0.32,GateTask,GateTask[5]:CenterOnGateHalf(right ok:0)
176.026,1.3482,4.9735,0.0000,169.27,-0.31,GateTask,GateTask[5]:CenterOnGateHalf(right ok:0)
176.042,1.3460,4.9722,0.0000,168.51,-0.30,GateTask,GateTask[5]:CenterOnGateHalf(right ok:0)
176.058,1.3439,4.9710,0.0000,167.75,-0.29,GateTask,GateTask[5]:CenterOnGateHalf(right ok:0)
176.074,1.3416,4.9697,0.0000,166.94,-0.28,GateTask,GateTask[5]:CenterOnGateHalf(right ok:0)
176.090,1.3394,4.9685,0.0000,166.17,-0.28,GateTask,GateTask[5]:CenterOnGateHalf(right ok:0)
176.107,1.3372,4.9674,0.0000,165.41,-0.27,GateTask,GateTask[5]:CenterOnGateHalf(right ok:0)
176.123,1.3349,4.9663,0.0000,164.65,-0.26,GateTask,GateTask[5]:CenterOnGateHalf(right ok:0)
176.139,1.3327,4.9652,0.0000,163.88,-0.26,GateTask,GateTask[5]:CenterOnGateHalf(right ok:0)
176.155,1.3304,4.9641,0.0000,163.12,-0.25,GateTask,GateTask[5]:CenterOnGateHalf(right ok:0)
176.170,1.3282,4.9631,0.0000,162.36,-0.24,GateTask,GateTask[5]:CenterOnGateHalf(right ok:0)
176.186,1.3259,4.9621,0.0000,161.59,-0.24,GateTask,GateTask[5]:CenterOnGateHalf(right ok:0)
176.203,1.3236,4.9611,0.0000,160.83,-0.23,GateTask,GateTask[5]:CenterOnGateHalf(right ok:0)
176.219,1.3213,4.9602,0.0000,160.07,-0.23,GateTask,GateTask[5]:CenterOnGateHalf(right ok:0)
176.234,1.3190,4.9593,0.0000,159.30,-0.22,GateTask,GateTask[5]:CenterOnGateHalf(right ok:0)
176.251,1.3166,4.9584,0.0000,158.54,-0.22,GateTask,GateTask[5]:CenterOnGateHalf(right ok:0)
176.267,1.3143,4.9575,0.0000,157.78,-0.21,GateTask,GateTask[5]:CenterOnGateHalf(right ok:0)
176.283,1.3119,4.9567,0.0000,157.01,-0.21,GateTask,GateTask[5]:CenterOnGateHalf(right ok:0)
176.298,1.3095,4.9559,0.0000,156.25,-0.20,GateTask,GateTask[5]:CenterOnGateHalf(right ok:0)
176.314,1.3072,4.9552,0.0000,155.49,-0.20,GateTask,GateTask[5]:CenterOnGateHalf(right ok:0)
176.331,1.3048,4.9545,0.0000,154.72,-0.20,GateTask,GateTask[5]:CenterOnGateHalf(right ok:0)
176.347,1.3024,4.9538,0.0000,153.96,-0.19,GateTask,GateTask[5]:CenterOnGateHalf(right ok:0)
176.392,1.2954,4.9521,0.0000,151.76,-0.19,GateTask,GateTask[5]:CenterOnGateHalf(right ok:0)
176.409,1.2930,4.9515,0.0000,151.00,-0.19,GateTask,GateTask[5]:CenterOnGateHalf(right ok:0)
176.424,1.2906,4.9510,0.0000,150.24,-0.19,GateTask,GateTask[5]:CenterOnGateHalf(right ok:0)
176.440,1.2881,4.9505,0.0000,149.47,-0.19,GateTask,GateTask[5]:CenterOnGateHalf(right ok:0)
176.456,1.2857,4.9500,0.0000,148.71,-0.19,GateTask,GateTask[5]:CenterOnGateHalf(right ok:0)
176.473,1.2832,4.9496,0.0000,147.95,-0.18,GateTask,GateTask[5]:CenterOnGateHalf(right ok:0)
176.489,1.2807,4.9492,0.0000,147.18,-0.19,GateTask,GateTask[5]:CenterOnGateHalf(right ok:0)
176.505,1.2783,4.9488,0.0000,146.42,-0.19,GateTask,GateTask[5]:CenterOnGateHalf(right ok:0)
176.520,1.2758,4.9485,0.0000,145.66,-0.19,GateTask,GateTask[5]:CenterOnGateHalf(right ok:0)
176.536,1.2733,4.9482,0.0000,144.89,-0.19,GateTask,GateTask[5]:CenterOnGateHalf(right ok:0)
176.551,1.2709,4.9479,0.0000,144.13,-0.19,GateTask,GateTask[5]:CenterOnGateHalf(right ok:0)
176.568,1.2684,4.9477,0.0000,143.37,-0.19,GateTask,GateTask[5]:CenterOnGateHalf(right ok:0)
176.584,1.2659,4.9475,0.0000,142.60,-0.19,GateTask,GateTask[5]:CenterOnGateHalf(right ok:0)
176.600,1.2634,4.9473,0.0000,141.84,-0.20,GateTask,GateTask[5]:CenterOnGateHalf(right ok:0)
176.616,1.2607,4.9471,0.0000,141.03,-0.20,GateTask,GateTask[5]:CenterOnGateHalf(right ok:0)
176.632,1.2583,4.9470,0.0000,140.27,-0.20,GateTask,GateTask[5]:CenterOnGateHalf(right ok:0)
176.648,1.2558,4.9470,0.0000,139.50,-0.21,GateTask,GateTask[5]:CenterOnGateHalf(right ok:0)
176.664,1.2533,4.9469,0.0000,138.74,-0.21,GateTask,GateTask[5]:CenterOnGateHalf(right ok:0)
176.681,1.2508,4.9469,0.0000,137.98,-0.22,GateTask,GateTask[5]:CenterOnGateHalf(right ok:0)
176.697,1.2483,4.9470,0.0000,137.21,-0.22,GateTask,GateTask[5]:CenterOnGateHalf(right ok:0)
176.713,1.2458,4.9470,0.0000,136.45,-0.23,GateTask,GateTask[5]:CenterOnGateHalf(right ok:0)
176.729,1.2433,4.9471,0.0000,135.69,-0.23,GateTask,GateTask[5]:CenterOnGateHalf(right ok:0)
176.745,1.2406,4.9473,0.0000,134.87,-0.24,GateTask,GateTask[5]:CenterOnGateHalf(right ok:0)
176.762,1.2382,4.9474,0.0000,134.11,-0.24,GateTask,GateTask[5]:CenterOnGateHalf(right ok:0)
176.778,1.2357,4.9476,0.0000,133.35,-0.25,GateTask,GateTask[5]:CenterOnGateHalf(right ok:0)
176.793,1.2332,4.9479,0.0000,132.58,-0.25,GateTask,GateTask[5]:CenterOnGateHalf(right ok:0)
176.810,1.2307,4.9481,0.0000,131.82,-0.26,GateTask,GateTask[5]:CenterOnGateHalf(right ok:0)
176.825,1.2282,4.9484,0.0000,131.06,-0.27,GateTask,GateTask[5]:CenterOnGateHalf(right ok:0)
176.842,1.2259,4.9487,0.0000,130.34,-0.27,GateTask,GateTask[5]:CenterOnGateHalf(right ok:0)
176.858,1.2234,4.9491,0.0000,129.58,-0.28,GateTask,GateTask[5]:CenterOnGateHalf(right ok:0)
176.903,1.2164,4.9504,0.0000,127.38,-0.30,GateTask,GateTask[5]:CenterOnGateHalf(right ok:0)
176.919,1.2139,4.9509,0.0000,126.62,-0.31,GateTask,GateTask[5]:CenterOnGateHalf(right ok:0)
176.936,1.2115,4.9514,0.0000,125.86,-0.32,GateTask,GateTask[5]:CenterOnGateHalf(right ok:0)
176.952,1.2091,4.9520,0.0000,125.09,-0.33,GateTask,GateTask[5]:CenterOnGateHalf(right ok:0)
176.968,1.2066,4.9526,0.0000,124.33,-0.33,GateTask,GateTask[5]:CenterOnGateHalf(right ok:0)
176.984,1.2042,4.9532,0.0000,123.57,-0.34,GateTask,GateTask[5]:CenterOnGateHalf(right ok:0)
176.999,1.2018,4.9538,0.0000,122.80,-0.35,GateTask,GateTask[5]:CenterOnGateHalf(right ok:0)
177.016,1.1994,4.9545,0.0000,122.04,-0.36,GateTask,GateTask[5]:CenterOnGateHalf(right ok:0)
177.032,1.1970,4.9552,0.0000,121.28,-0.37,GateTask,GateTask[5]:CenterOnGateHalf(right ok:0)
177.048,1.1946,4.9560,0.0000,120.51,-0.38,GateTask,GateTask[5]:CenterOnGateHalf(right ok:0)
177.064,1.1923,4.9568,0.0000,119.75,-0.38,GateTask,GateTask[5]:CenterOnGateHalf(right ok:0)
177.080,1.1898,4.9576,0.0000,118.94,-0.39,GateTask,GateTask[5]:CenterOnGateHalf(right ok:0)
177.096,1.1874,4.9585,0.0000,118.18,-0.40,GateTask,GateTask[5]:CenterOnGateHalf(right ok:0)
177.113,1.1851,4.9593,0.0000,117.41,-0.41,GateTask,GateTask[5]:CenterOnGateHalf(right ok:0)
177.129,1.1826,4.9603,0.0000,116.60,-0.42,GateTask,GateTask[5]:CenterOnGateHalf(right ok:0)
177.146,1.1803,4.9613,0.0000,115.84,-0.42,GateTask,GateTask[5]:CenterOnGateHalf(right ok:0)
177.162,1.1780,4.9622,0.0000,115.07,-0.43,GateTask,GateTask[5]:CenterOnGateHalf(right ok:0)
177.177,1.1757,4.9632,0.0000,114.31,-0.44,GateTask,GateTask[5]:CenterOnGateHalf(right ok:0)
177.194,1.1734,4.9643,0.0000,113.55,-0.45,GateTask,GateTask[5]:CenterOnGateHalf(right ok:0)
177.209,1.1712,4.9653,0.0000,112.78,-0.45,GateTask,GateTask[5]:CenterOnGateHalf(right ok:0)
177.226,1.1689,4.9664,0.0000,112.02,-0.46,GateTask,GateTask[5]:CenterOnGateHalf(right ok:0)
177.242,1.1665,4.9676,0.0000,111.21,-0.47,GateTask,GateTask[5]:CenterOnGateHalf(right ok:0)
177.259,1.1643,4.9687,0.0000,110.45,-0.47,GateTask,GateTask[5]:CenterOnGateHalf(right ok:0)
177.275,1.1621,4.9699,0.0000,109.68,-0.48,GateTask,GateTask[5]:CenterOnGateHalf(right ok:0)
177.291,1.1600,4.9711,0.0000,108.92,-0.49,GateTask,GateTask[5]:CenterOnGateHalf(right ok:0)
177.306,1.1578,4.9724,0.0000,108.16,-0.49,GateTask,GateTask[5]:CenterOnGateHalf(right ok:0)
177.323,1.1556,4.9737,0.0000,107.39,-0.50,GateTask,GateTask[5]:CenterOnGateHalf(right ok:0)
177.339,1.1535,4.9749,0.0000,106.63,-0.50,GateTask,GateTask[5]:CenterOnGateHalf(right ok:0)
177.355,1.1514,4.9763,0.0000,105.87,-0.51,GateTask,GateTask[5]:CenterOnGateHalf(right ok:0)
177.371,1.1493,4.9776,0.0000,105.10,-0.51,GateTask,GateTask[5]:CenterOnGateHalf(right ok:0)
177.417,1.1434,4.9817,0.0000,102.91,-0.52,GateTask,GateTask[5]:CenterOnGateHalf(right ok:0)
177.433,1.1413,4.9833,0.0000,102.10,-0.53,GateTask,GateTask[5]:CenterOnGateHalf(right ok:0)
177.450,1.1393,4.9848,0.0000,101.33,-0.53,GateTask,GateTask[5]:CenterOnGateHalf(right ok:0)
177.466,1.1373,4.9863,0.0000,100.57,-0.53,GateTask,GateTask[5]:CenterOnGateHalf(right ok:0)
177.482,1.1352,4.9879,0.0000,99.76,-0.54,GateTask,GateTask[5]:CenterOnGateHalf(right ok:0)
177.499,1.1333,4.9895,0.0000,99.00,-0.54,GateTask,GateTask[5]:CenterOnGateHalf(right ok:0)
177.515,1.1312,4.9912,0.0000,98.18,-0.54,GateTask,GateTask[5]:CenterOnGateHalf(right ok:0)
177.531,1.1293,4.9928,0.0000,97.42,-0.54,GateTask,GateTask[5]:CenterOnGateHalf(right ok:0)
177.546,1.1274,4.9945,0.0000,96.66,-0.54,GateTask,GateTask[5]:CenterOnGateHalf(right ok:0)
177.563,1.1256,4.9962,0.0000,95.89,-0.54,GateTask,GateTask[5]:CenterOnGateHalf(right ok:0)
177.579,1.1238,4.9979,0.0000,95.13,-0.54,GateTask,GateTask[5]:CenterOnGateHalf(right ok:0)
177.595,1.1219,4.9996,0.0000,94.37,-0.54,GateTask,GateTask[5]:CenterOnGateHalf(right ok:0)
177.611,1.1202,5.0013,0.0000,93.60,-0.54,GateTask,GateTask[5]:CenterOnGateHalf(right ok:0)
177.626,1.1184,5.0031,0.0000,92.84,-0.54,GateTask,GateTask[5]:CenterOnGateHalf(right ok:0)
177.643,1.1167,5.0049,0.0000,92.08,-0.54,GateTask,GateTask[5]:CenterOnGateHalf(right ok:0)
177.659,1.1149,5.0067,0.0000,91.31,-0.54,GateTask,GateTask[5]:CenterOnGateHalf(right ok:0)
177.675,1.1133,5.0085,0.0000,90.55,-0.54,GateTask,GateTask[5]:CenterOnGateHalf(right ok:0)
177.691,1.1116,5.0104,0.0000,89.79,-0.54,GateTask,GateTask[5]:CenterOnGateHalf(right ok:0)
177.707,1.1100,5.0123,0.0000,89.02,-0.53,GateTask,GateTask[5]:CenterOnGateHalf(right ok:0)
177.723,1.1083,5.0142,0.0000,88.26,-0.53,GateTask,GateTask[5]:CenterOnGateHalf(right ok:0)
177.738,1.1067,5.0161,0.0000,87.50,-0.53,GateTask,GateTask[5]:CenterOnGateHalf(right ok:0)
177.755,1.1052,5.0181,0.0000,86.73,-0.52,GateTask,GateTask[5]:CenterOnGateHalf(right ok:0)
177.771,1.1036,5.0200,0.0000,85.97,-0.52,GateTask,GateTask[5]:CenterOnGateHalf(right ok:0)
177.787,1.1021,5.0220,0.0000,85.21,-0.52,GateTask,GateTask[5]:CenterOnGateHalf(right ok:0)
177.803,1.1007,5.0240,0.0000,84.44,-0.51,GateTask,GateTask[5]:CenterOnGateHalf(right ok:0)
177.819,1.0992,5.0260,0.0000,83.68,-0.51,GateTask,GateTask[5]:CenterOnGateHalf(right ok:0)
177.835,1.0978,5.0281,0.0000,82.92,-0.50,GateTask,GateTask[5]:CenterOnGateHalf(right ok:0)
177.852,1.0964,5.0302,0.0000,82.15,-0.50,GateTask,GateTask[5]:CenterOnGateHalf(right ok:0)
177.868,1.0950,5.0322,0.0000,81.39,-0.49,GateTask,GateTask[5]:CenterOnGateHalf(right ok:0)
177.884,1.0936,5.0343,0.0000,80.63,-0.48,GateTask,GateTask[5]:CenterOnGateHalf(right ok:0)
177.941,1.0892,5.0421,0.0000,77.91,-0.46,GateTask,GateTask[5]:CenterOnGateHalf(right ok:0)
177.957,1.0880,5.0442,0.0000,77.14,-0.45,GateTask,GateTask[5]:CenterOnGateHalf(right ok:0)
177.973,1.0868,5.0464,0.0000,76.38,-0.45,GateTask,GateTask[5]:CenterOnGateHalf(right ok:0)
177.989,1.0856,5.0486,0.0000,75.62,-0.44,GateTask,GateTask[5]:CenterOnGateHalf(right ok:0)
178.005,1.0845,5.0509,0.0000,74.85,-0.43,GateTask,GateTask[5]:CenterOnGateHalf(right ok:0)
178.020,1.0834,5.0531,0.0000,74.09,-0.42,GateTask,GateTask[5]:CenterOnGateHalf(right ok:0)
178.037,1.0823,5.0554,0.0000,73.33,-0.42,GateTask,GateTask[5]:CenterOnGateHalf(right ok:0)
178.053,1.0813,5.0576,0.0000,72.56,-0.41,GateTask,GateTask[5]:CenterOnGateHalf(right ok:0)
178.068,1.0803,5.0599,0.0000,71.80,-0.40,GateTask,GateTask[5]:CenterOnGateHalf(right ok:0)
178.085,1.0793,5.0622,0.0000,71.04,-0.39,GateTask,GateTask[5]:CenterOnGateHalf(right ok:0)
178.101,1.0784,5.0645,0.0000,70.27,-0.38,GateTask,GateTask[5]:CenterOnGateHalf(right ok:0)
178.117,1.0774,5.0669,0.0000,69.51,-0.38,GateTask,GateTask[5]:CenterOnGateHalf(right ok:0)
178.133,1.0766,5.0692,0.0000,68.75,-0.37,GateTask,GateTask[5]:CenterOnGateHalf(right ok:0)
178.148,1.0757,5.0715,0.0000,67.98,-0.36,GateTask,GateTask[5]:CenterOnGateHalf(right ok:0)
178.165,1.0749,5.0739,0.0000,67.22,-0.35,GateTask,GateTask[5]:CenterOnGateHalf(right ok:0)
178.181,1.0741,5.0763,0.0000,66.46,-0.34,GateTask,GateTask[5]:CenterOnGateHalf(right ok:0)
178.197,1.0733,5.0787,0.0000,65.69,-0.34,GateTask,GateTask[5]:CenterOnGateHalf(right ok:0)
178.213,1.0726,5.0810,0.0000,64.93,-0.33,GateTask,GateTask[5]:CenterOnGateHalf(right ok:0)
178.229,1.0719,5.0834,0.0000,64.17,-0.32,GateTask,GateTask[5]:CenterOnGateHalf(right ok:0)
178.245,1.0712,5.0859,0.0000,63.40,-0.31,GateTask,GateTask[5]:CenterOnGateHalf(right ok:0)
178.261,1.0706,5.0883,0.0000,62.64,-0.30,GateTask,GateTask[5]:CenterOnGateHalf(right ok:0)
178.277,1.0700,5.0907,0.0000,61.88,-0.30,GateTask,GateTask[5]:CenterOnGateHalf(right ok:0)
178.293,1.0694,5.0931,0.0000,61.11,-0.29,GateTask,GateTask[5]:CenterOnGateHalf(right ok:0)
178.309,1.0689,5.0956,0.0000,60.35,-0.28,GateTask,GateTask[5]:CenterOnGateHalf(right ok:0)
178.325,1.0684,5.0982,0.0000,59.54,-0.28,GateTask,GateTask[5]:CenterOnGateHalf(right ok:0)
178.342,1.0679,5.1006,0.0000,58.78,-0.27,GateTask,GateTask[5]:CenterOnGateHalf(right ok:0)
178.357,1.0675,5.1031,0.0000,58.01,-0.26,GateTask,GateTask[5]:CenterOnGateHalf(right ok:0)
178.374,1.0671,5.1055,0.0000,57.25,-0.26,GateTask,GateTask[5]:CenterOnGateHalf(right ok:0)
178.390,1.0667,5.1080,0.0000,56.49,-0.25,GateTask,GateTask[5]:CenterOnGateHalf(right ok:0)
178.435,1.0659,5.1152,0.0000,54.29,-0.23,GateTask,GateTask[5]:CenterOnGateHalf(right ok:0)
178.452,1.0656,5.1177,0.0000,53.53,-0.23,GateTask,GateTask[5]:CenterOnGateHalf(right ok:0)
178.468,1.0654,5.1201,0.0000,52.76,-0.22,GateTask,GateTask[5]:CenterOnGateHalf(right ok:0)
