t,x,y,z,heading,roll,task,state
31.844,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
31.860,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
31.876,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
31.892,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
31.908,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
31.924,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
31.941,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
31.957,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
31.973,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
31.989,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
32.005,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
32.021,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
32.038,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
32.054,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
32.074,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
32.089,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
32.105,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
32.122,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
32.137,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
32.153,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
32.169,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
32.185,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
32.232,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
32.248,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
32.264,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
32.280,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
32.296,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
32.312,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
32.328,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
32.344,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
32.360,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
32.376,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
32.392,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
32.408,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
32.424,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
32.440,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
32.456,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
32.472,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
32.488,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
32.505,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
32.521,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
32.537,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
32.553,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
32.569,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
32.585,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
32.601,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
32.617,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
32.633,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
32.649,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
32.665,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
32.682,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
32.698,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
32.746,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
32.762,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
32.778,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
32.794,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
32.810,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
32.827,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
32.844,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
32.860,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
32.876,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
32.892,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
32.908,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
32.924,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
32.940,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
32.956,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
32.972,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
32.988,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
33.004,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
33.020,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
33.037,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
33.052,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
33.068,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
33.084,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
33.100,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
33.116,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
33.132,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
33.149,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
33.166,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
33.181,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
33.197,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
33.214,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
33.264,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
33.280,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
33.296,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
33.312,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
33.328,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
33.344,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
33.360,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
33.376,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
33.392,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
33.408,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
33.424,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
33.441,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
33.456,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
33.473,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
33.489,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
33.505,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
33.521,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
33.537,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
33.553,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
33.569,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
33.586,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
33.603,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
33.619,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
33.635,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
33.651,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
33.667,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
33.683,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
33.699,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
33.715,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
33.731,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
33.777,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
33.793,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
33.809,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
33.825,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
33.842,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
33.858,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
33.874,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
33.890,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
33.906,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
33.922,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
33.938,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
33.954,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
33.970,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
33.986,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
34.002,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
34.018,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
34.034,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
34.050,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
34.066,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
34.082,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
34.098,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
34.114,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
34.130,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
34.146,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
34.161,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
34.177,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
34.194,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
34.210,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
34.226,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
34.242,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
34.289,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
34.305,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
34.321,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
34.337,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
34.353,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
34.369,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
34.386,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
34.402,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
34.418,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
34.434,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
34.450,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
34.466,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
34.482,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
34.498,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
34.514,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
34.530,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
34.546,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
34.562,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
34.578,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
34.594,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
34.610,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
34.626,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
34.642,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
34.658,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
34.674,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
34.690,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
34.706,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
34.722,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
34.738,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
34.754,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
34.800,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
34.816,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
34.832,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
34.848,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
34.864,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
34.880,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
34.896,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
34.912,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
34.928,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
34.944,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
34.960,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
34.976,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
34.992,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
35.008,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
35.024,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
35.041,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
35.057,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
35.073,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
35.089,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
35.105,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
35.121,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
35.138,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
35.154,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
35.170,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
35.186,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
35.202,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
35.218,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
35.234,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
35.250,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
35.266,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
35.333,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
35.350,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
35.366,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
35.382,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
35.398,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
35.413,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
35.430,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
35.447,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
35.463,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
35.478,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
35.494,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
35.510,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
35.526,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
35.542,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
35.559,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
35.575,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
35.591,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
35.607,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
35.623,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
35.639,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
35.656,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
35.671,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
35.687,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
35.704,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
35.720,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
35.735,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
35.752,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
35.767,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
35.817,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
35.833,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
35.849,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
35.865,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
35.881,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
35.897,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
35.913,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
35.929,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
35.946,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
35.962,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
35.978,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
35.994,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
36.010,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
36.026,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
36.042,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
36.058,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
36.074,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
36.090,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
36.106,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
36.122,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
36.138,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
36.154,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
36.170,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
36.187,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
36.203,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
36.219,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
36.235,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
36.251,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
36.267,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
36.283,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
36.331,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
36.347,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
36.363,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
36.379,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
36.395,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
36.411,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
36.427,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
36.443,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
36.459,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
36.475,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
36.491,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
36.508,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
36.524,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
36.541,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
36.557,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
36.573,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
36.589,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
36.605,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
36.621,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
36.637,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
36.653,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
36.669,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
36.685,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
36.701,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
36.717,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
36.733,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
36.749,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
36.765,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
36.781,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
36.797,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
36.843,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
36.859,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
36.875,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
36.891,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
36.907,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
36.923,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
36.939,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
36.955,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
36.971,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
36.987,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
37.003,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
37.019,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
37.035,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
37.051,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
37.067,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
37.083,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
37.099,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
37.115,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
37.131,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
37.147,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
37.162,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
37.178,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
37.194,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
37.210,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
37.226,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
37.242,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
37.258,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
37.274,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
37.290,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
37.306,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
37.352,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
37.368,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
37.384,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
37.400,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
37.416,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
37.432,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
37.449,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
37.465,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
37.481,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
37.497,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
37.513,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
37.529,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
37.545,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
37.561,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
37.577,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
37.593,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
37.609,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
37.625,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
37.641,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
37.657,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
37.673,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
37.689,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
37.705,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
37.721,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
37.737,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
37.753,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
37.769,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
37.785,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
37.801,7.0000,7.0832,0.0000,0.00,0.00,WAITING,Press Start to begin
