t,x,y,z,heading,roll,task,state
57.204,5.2266,6.8789,1.5655,358.66,0.02,GateTask,GateTask[7]:CenterOnGateHalf(right ok:0)
57.220,5.2290,6.8790,1.5653,358.67,0.02,GateTask,GateTask[7]:CenterOnGateHalf(right ok:0)
57.236,5.2314,6.8791,1.5652,358.67,0.02,GateTask,GateTask[7]:CenterOnGateHalf(right ok:0)
57.253,5.2337,6.8793,1.5650,358.67,0.02,GateTask,GateTask[7]:CenterOnGateHalf(right ok:0)
57.269,5.2360,6.8793,1.5649,358.66,0.02,GateTask,GateTask[7]:CenterOnGateHalf(right ok:0)
57.314,5.2428,6.8794,1.5645,358.61,0.02,GateTask,GateTask[7]:CenterOnGateHalf(right ok:0)
57.331,5.2451,6.8795,1.5644,358.58,0.02,GateTask,GateTask[7]:CenterOnGateHalf(right ok:0)
57.347,5.2475,6.8794,1.5643,358.53,0.02,GateTask,GateTask[7]:CenterOnGateHalf(right ok:4)
57.362,5.2499,6.8794,1.5642,358.46,0.03,GateTask,GateTask[7]:CenterOnGateHalf(right ok:4)
57.379,5.2523,6.8794,1.5641,358.38,0.03,GateTask,GateTask[7]:CenterOnGateHalf(right ok:4)
57.394,5.2547,6.8795,1.5640,358.31,0.03,GateTask,GateTask[7]:CenterOnGateHalf(right ok:0)
57.411,5.2573,6.8795,1.5640,358.22,0.04,GateTask,GateTask[7]:CenterOnGateHalf(right ok:0)
57.428,5.2597,6.8796,1.5640,358.16,0.04,GateTask,GateTask[7]:CenterOnGateHalf(right ok:0)
57.443,5.2622,6.8798,1.5639,358.12,0.05,GateTask,GateTask[7]:CenterOnGateHalf(right ok:0)
57.459,5.2647,6.8801,1.5639,358.09,0.05,GateTask,GateTask[7]:CenterOnGateHalf(right ok:0)
57.476,5.2673,6.8805,1.5638,358.13,0.06,GateTask,GateTask[7]:CenterOnGateHalf(right ok:0)
57.493,5.2698,6.8810,1.5638,358.21,0.07,GateTask,GateTask[7]:CenterOnGateHalf(right ok:2)
57.508,5.2724,6.8816,1.5637,358.35,0.07,GateTask,GateTask[7]:CenterOnGateHalf(right ok:2)
57.525,5.2749,6.8822,1.5637,358.54,0.08,GateTask,GateTask[7]:CenterOnGateHalf(right ok:2)
57.540,5.2775,6.8828,1.5636,358.78,0.08,GateTask,GateTask[7]:CenterOnGateHalf(right ok:0)
57.557,5.2803,6.8836,1.5635,359.09,0.09,GateTask,GateTask[7]:CenterOnGateHalf(right ok:0)
57.574,5.2829,6.8840,1.5635,359.31,0.09,GateTask,GateTask[7]:CenterOnGateHalf(right ok:0)
57.589,5.2855,6.8841,1.5634,359.46,0.10,GateTask,GateTask[7]:CenterOnGateHalf(right ok:0)
57.606,5.2882,6.8839,1.5633,359.53,0.10,GateTask,GateTask[7]:CenterOnGateHalf(right ok:0)
57.622,5.2910,6.8834,1.5633,359.52,0.11,GateTask,GateTask[7]:CenterOnGateHalf(right ok:0)
57.639,5.2937,6.8825,1.5632,359.43,0.11,GateTask,GateTask[7]:CenterOnGateHalf(right ok:0)
57.654,5.2963,6.8813,1.5631,359.27,0.11,GateTask,GateTask[7]:CenterOnGateHalf(right ok:0)
57.671,5.2992,6.8800,1.5631,359.14,0.11,GateTask,GateTask[7]:CenterOnGateHalf(right ok:0)
57.686,5.3019,6.8788,1.5630,359.06,0.12,GateTask,GateTask[7]:CenterOnGateHalf(right ok:0)
57.703,5.3048,6.8774,1.5629,359.01,0.12,GateTask,GateTask[7]:CenterOnGateHalf(right ok:0)
57.720,5.3076,6.8762,1.5629,359.00,0.12,GateTask,GateTask[7]:CenterOnGateHalf(right ok:0)
57.735,5.3104,6.8751,1.5628,359.04,0.12,GateTask,GateTask[7]:CenterOnGateHalf(right ok:0)
57.752,5.3132,6.8741,1.5627,359.11,0.12,GateTask,GateTask[7]:CenterOnGateHalf(right ok:0)
57.768,5.3160,6.8732,1.5627,359.18,0.12,GateTask,GateTask[7]:CenterOnGateHalf(right ok:0)
57.783,5.3188,6.8722,1.5626,359.25,0.12,GateTask,GateTask[7]:CenterOnGateHalf(right ok:0)
57.829,5.3269,6.8696,1.5624,359.46,0.12,GateTask,GateTask[7]:CenterOnGateHalf(right ok:0)
57.846,5.3297,6.8687,1.5624,359.52,0.12,GateTask,GateTask[7]:CenterOnGateHalf(right ok:0)
57.862,5.3326,6.8678,1.5623,359.57,0.12,GateTask,GateTask[7]:CenterOnGateHalf(right ok:0)
57.879,5.3356,6.8668,1.5623,359.61,0.12,GateTask,GateTask[7]:CenterOnGateHalf(right ok:0)
57.896,5.3385,6.8658,1.5622,359.61,0.12,GateTask,GateTask[7]:CenterOnGateHalf(right ok:0)
57.911,5.3413,6.8646,1.5622,359.59,0.12,GateTask,GateTask[7]:CenterOnGateHalf(right ok:0)
57.928,5.3442,6.8633,1.5621,359.55,0.11,GateTask,GateTask[7]:CenterOnGateHalf(right ok:0)
57.944,5.3473,6.8619,1.5621,359.49,0.11,GateTask,GateTask[7]:CenterOnGateHalf(right ok:0)
57.961,5.3502,6.8607,1.5621,359.44,0.11,GateTask,GateTask[7]:CenterOnGateHalf(right ok:1)
57.976,5.3531,6.8594,1.5621,359.38,0.10,GateTask,GateTask[7]:CenterOnGateHalf(right ok:1)
57.993,5.3560,6.8581,1.5621,359.33,0.10,GateTask,GateTask[7]:CenterOnGateHalf(right ok:1)
58.009,5.3589,6.8568,1.5621,359.29,0.10,GateTask,GateTask[7]:CenterOnGateHalf(right ok:0)
58.024,5.3618,6.8556,1.5620,359.26,0.09,GateTask,GateTask[7]:CenterOnGateHalf(right ok:0)
58.041,5.3648,6.8544,1.5620,359.24,0.09,GateTask,GateTask[7]:CenterOnGateHalf(right ok:0)
58.056,5.3677,6.8533,1.5620,359.23,0.09,GateTask,GateTask[7]:CenterOnGateHalf(right ok:0)
58.073,5.3707,6.8522,1.5619,359.24,0.08,GateTask,GateTask[7]:CenterOnGateHalf(right ok:0)
58.089,5.3736,6.8511,1.5619,359.25,0.08,GateTask,GateTask[7]:CenterOnGateHalf(right ok:0)
58.104,5.3766,6.8501,1.5618,359.26,0.07,GateTask,GateTask[7]:CenterOnGateHalf(right ok:0)
58.121,5.3795,6.8490,1.5617,359.27,0.07,GateTask,GateTask[7]:CenterOnGateHalf(right ok:0)
58.137,5.3825,6.8480,1.5617,359.27,0.07,GateTask,GateTask[7]:CenterOnGateHalf(right ok:0)
58.152,5.3854,6.8469,1.5616,359.27,0.06,GateTask,GateTask[7]:CenterOnGateHalf(right ok:0)
58.169,5.3884,6.8459,1.5615,359.27,0.06,GateTask,GateTask[7]:CenterOnGateHalf(right ok:0)
58.185,5.3914,6.8449,1.5614,359.26,0.05,GateTask,GateTask[7]:CenterOnGateHalf(right ok:0)
58.201,5.3943,6.8438,1.5614,359.25,0.05,GateTask,GateTask[7]:CenterOnGateHalf(right ok:0)
58.216,5.3973,6.8428,1.5613,359.24,0.05,GateTask,GateTask[7]:CenterOnGateHalf(right ok:0)
58.233,5.4003,6.8418,1.5612,359.22,0.04,GateTask,GateTask[7]:CenterOnGateHalf(right ok:0)
58.248,5.4033,6.8408,1.5611,359.21,0.04,GateTask,GateTask[7]:CenterOnGateHalf(right ok:0)
58.265,5.4062,6.8398,1.5611,359.19,0.04,GateTask,GateTask[7]:CenterOnGateHalf(right ok:0)
58.281,5.4092,6.8388,1.5610,359.18,0.04,GateTask,GateTask[7]:CenterOnGateHalf(right ok:0)
58.296,5.4122,6.8378,1.5609,359.16,0.03,GateTask,GateTask[7]:CenterOnGateHalf(right ok:0)
58.343,5.4211,6.8352,1.5608,359.10,0.03,GateTask,GateTask[7]:CenterOnGateHalf(right ok:0)
58.360,5.4241,6.8343,1.5607,359.08,0.02,GateTask,GateTask[7]:CenterOnGateHalf(right ok:0)
58.376,5.4271,6.8334,1.5606,359.06,0.02,GateTask,GateTask[7]:CenterOnGateHalf(right ok:3)
58.391,5.4301,6.8324,1.5606,359.04,0.02,GateTask,GateTask[7]:CenterOnGateHalf(right ok:3)
58.408,5.4331,6.8316,1.5605,359.02,0.02,GateTask,GateTask[7]:CenterOnGateHalf(right ok:3)
58.424,5.4361,6.8307,1.5604,359.01,0.01,GateTask,GateTask[7]:CenterOnGateHalf(right ok:0)
58.439,5.4391,6.8298,1.5604,359.00,0.01,GateTask,GateTask[7]:CenterOnGateHalf(right ok:0)
58.456,5.4422,6.8290,1.5603,359.00,0.01,GateTask,GateTask[7]:CenterOnGateHalf(right ok:0)
58.471,5.4452,6.8283,1.5603,359.01,0.01,GateTask,GateTask[7]:CenterOnGateHalf(right ok:0)
58.488,5.4482,6.8275,1.5602,359.03,0.01,GateTask,GateTask[7]:CenterOnGateHalf(right ok:0)
58.504,5.4513,6.8268,1.5601,359.03,0.01,GateTask,GateTask[7]:CenterOnGateHalf(right ok:0)
58.519,5.4544,6.8261,1.5600,359.01,0.00,GateTask,GateTask[7]:CenterOnGateHalf(right ok:0)
58.535,5.4574,6.8255,1.5600,358.97,0.00,GateTask,GateTask[7]:CenterOnGateHalf(right ok:0)
58.552,5.4605,6.8249,1.5599,358.91,0.00,GateTask,GateTask[7]:CenterOnGateHalf(right ok:0)
58.568,5.4638,6.8242,1.5598,358.82,-0.00,GateTask,GateTask[7]:CenterOnGateHalf(right ok:0)
58.584,5.4669,6.8237,1.5597,358.71,-0.00,GateTask,GateTask[7]:CenterOnGateHalf(right ok:0)
58.602,5.4702,6.8231,1.5596,358.61,-0.00,GateTask,GateTask[7]:CenterOnGateHalf(right ok:0)
58.617,5.4734,6.8226,1.5595,358.52,-0.00,GateTask,GateTask[7]:CenterOnGateHalf(right ok:0)
58.634,5.4767,6.8220,1.5594,358.44,-0.00,GateTask,GateTask[7]:CenterOnGateHalf(right ok:0)
58.651,5.4798,6.8216,1.5593,358.36,-0.00,GateTask,GateTask[7]:CenterOnGateHalf(right ok:0)
58.667,5.4832,6.8211,1.5592,358.30,-0.00,GateTask,GateTask[7]:CenterOnGateHalf(right ok:0)
58.682,5.4863,6.8207,1.5592,358.24,0.00,GateTask,GateTask[7]:CenterOnGateHalf(right ok:0)
58.699,5.4895,6.8204,1.5591,358.19,0.00,GateTask,GateTask[7]:CenterOnGateHalf(right ok:0)
58.715,5.4926,6.8201,1.5591,358.14,0.01,GateTask,GateTask[7]:CenterOnGateHalf(right ok:0)
58.731,5.4958,6.8199,1.5590,358.11,0.01,GateTask,GateTask[7]:CenterOnGateHalf(right ok:0)
58.747,5.4990,6.8198,1.5590,358.08,0.01,GateTask,GateTask[7]:CenterOnGateHalf(right ok:0)
58.762,5.5022,6.8197,1.5589,358.05,0.02,GateTask,GateTask[7]:CenterOnGateHalf(right ok:0)
58.779,5.5054,6.8197,1.5589,358.01,0.02,GateTask,GateTask[7]:CenterOnGateHalf(right ok:0)
58.795,5.5086,6.8197,1.5588,357.98,0.03,GateTask,GateTask[7]:CenterOnGateHalf(right ok:0)
58.811,5.5118,6.8197,1.5588,357.96,0.03,GateTask,GateTask[7]:CenterOnGateHalf(right ok:0)
58.857,5.5209,6.8199,1.5586,357.90,0.05,GateTask,GateTask[7]:CenterOnGateHalf(right ok:0)
58.873,5.5241,6.8200,1.5586,357.90,0.05,GateTask,GateTask[7]:CenterOnGateHalf(right ok:0)
58.888,5.5273,6.8202,1.5585,357.92,0.06,GateTask,GateTask[7]:CenterOnGateHalf(right ok:0)
58.905,5.5306,6.8204,1.5584,357.96,0.06,GateTask,GateTask[7]:CenterOnGateHalf(right ok:0)
58.921,5.5338,6.8206,1.5584,358.00,0.07,GateTask,GateTask[7]:CenterOnGateHalf(right ok:0)
58.936,5.5371,6.8208,1.5583,358.03,0.07,GateTask,GateTask[7]:CenterOnGateHalf(right ok:0)
58.953,5.5403,6.8210,1.5582,358.06,0.07,GateTask,GateTask[7]:CenterOnGateHalf(right ok:0)
58.969,5.5438,6.8212,1.5581,358.08,0.08,GateTask,GateTask[7]:CenterOnGateHalf(right ok:0)
58.986,5.5470,6.8214,1.5581,358.10,0.08,GateTask,GateTask[7]:CenterOnGateHalf(right ok:0)
59.001,5.5503,6.8216,1.5580,358.12,0.09,GateTask,GateTask[7]:CenterOnGateHalf(right ok:0)
59.018,5.5536,6.8218,1.5579,358.13,0.09,GateTask,GateTask[7]:CenterOnGateHalf(right ok:0)
59.034,5.5568,6.8219,1.5578,358.13,0.09,GateTask,GateTask[7]:CenterOnGateHalf(right ok:0)
59.049,5.5601,6.8221,1.5577,358.14,0.10,GateTask,GateTask[7]:CenterOnGateHalf(right ok:0)
59.066,5.5634,6.8222,1.5576,358.14,0.10,GateTask,GateTask[7]:CenterOnGateHalf(right ok:0)
59.082,5.5666,6.8224,1.5575,358.13,0.10,GateTask,GateTask[7]:CenterOnGateHalf(right ok:0)
59.097,5.5699,6.8225,1.5574,358.13,0.10,GateTask,GateTask[7]:CenterOnGateHalf(right ok:0)
59.114,5.5732,6.8226,1.5573,358.13,0.11,GateTask,GateTask[7]:CenterOnGateHalf(right ok:0)
59.130,5.5764,6.8227,1.5571,358.12,0.11,GateTask,GateTask[7]:CenterOnGateHalf(right ok:0)
59.145,5.5797,6.8228,1.5570,358.12,0.11,GateTask,GateTask[7]:CenterOnGateHalf(right ok:0)
59.162,5.5830,6.8230,1.5569,358.12,0.11,GateTask,GateTask[7]:CenterOnGateHalf(right ok:0)
59.177,5.5862,6.8231,1.5568,358.12,0.11,GateTask,GateTask[7]:CenterOnGateHalf(right ok:0)
59.194,5.5895,6.8232,1.5567,358.12,0.11,GateTask,GateTask[7]:CenterOnGateHalf(right ok:0)
59.210,5.5928,6.8233,1.5566,358.12,0.11,GateTask,GateTask[7]:CenterOnGateHalf(right ok:0)
59.226,5.5960,6.8235,1.5565,358.13,0.11,GateTask,GateTask[7]:CenterOnGateHalf(right ok:0)
59.241,5.5993,6.8236,1.5564,358.15,0.11,GateTask,GateTask[7]:CenterOnGateHalf(right ok:0)
59.258,5.6026,6.8238,1.5563,358.17,0.11,GateTask,GateTask[7]:CenterOnGateHalf(right ok:0)
59.274,5.6058,6.8239,1.5563,358.19,0.10,GateTask,GateTask[7]:CenterOnGateHalf(right ok:0)
59.290,5.6091,6.8241,1.5562,358.22,0.10,GateTask,GateTask[7]:CenterOnGateHalf(right ok:0)
59.306,5.6124,6.8242,1.5561,358.24,0.10,GateTask,GateTask[7]:CenterOnGateHalf(right ok:0)
59.321,5.6157,6.8244,1.5560,358.25,0.10,GateTask,GateTask[7]:CenterOnGateHalf(right ok:3)
59.368,5.6253,6.8250,1.5558,358.22,0.09,GateTask,GateTask[7]:CenterOnGateHalf(right ok:3)
59.385,5.6286,6.8252,1.5557,358.21,0.09,GateTask,GateTask[7]:CenterOnGateHalf(right ok:3)
59.401,5.6319,6.8254,1.5556,358.20,0.09,GateTask,GateTask[7]:CenterOnGateHalf(right ok:1)
59.417,5.6352,6.8256,1.5555,358.18,0.09,GateTask,GateTask[7]:CenterOnGateHalf(right ok:1)
59.433,5.6385,6.8258,1.5553,358.17,0.08,GateTask,GateTask[7]:CenterOnGateHalf(right ok:1)
59.449,5.6418,6.8260,1.5552,358.15,0.08,GateTask,GateTask[7]:CenterOnGateHalf(right ok:4)
59.465,5.6450,6.8262,1.5551,358.14,0.08,GateTask,GateTask[7]:CenterOnGateHalf(right ok:4)
59.481,5.6483,6.8264,1.5550,358.13,0.07,GateTask,GateTask[7]:CenterOnGateHalf(right ok:4)
59.496,5.6516,6.8266,1.5549,358.11,0.07,GateTask,GateTask[7]:CenterOnGateHalf(right ok:0)
59.513,5.6549,6.8268,1.5548,358.10,0.07,GateTask,GateTask[7]:CenterOnGateHalf(right ok:0)
59.529,5.6582,6.8270,1.5547,358.09,0.07,GateTask,GateTask[7]:CenterOnGateHalf(right ok:0)
59.544,5.6615,6.8272,1.5546,358.08,0.07,GateTask,GateTask[7]:CenterOnGateHalf(right ok:1)
59.561,5.6647,6.8274,1.5545,358.07,0.07,GateTask,GateTask[7]:CenterOnGateHalf(right ok:1)
59.577,5.6682,6.8277,1.5545,358.07,0.07,GateTask,GateTask[7]:CenterOnGateHalf(right ok:1)
59.594,5.6717,6.8279,1.5544,358.06,0.07,GateTask,GateTask[7]:CenterOnGateHalf(right ok:0)
59.610,5.6750,6.8282,1.5543,358.06,0.06,GateTask,GateTask[7]:CenterOnGateHalf(right ok:0)
59.627,5.6783,6.8284,1.5543,358.06,0.06,GateTask,GateTask[7]:CenterOnGateHalf(right ok:0)
59.643,5.6815,6.8287,1.5542,358.07,0.06,GateTask,GateTask[7]:CenterOnGateHalf(right ok:1)
59.658,5.6848,6.8289,1.5541,358.09,0.06,GateTask,GateTask[7]:CenterOnGateHalf(right ok:1)
59.675,5.6883,6.8292,1.5541,358.10,0.06,GateTask,GateTask[7]:CenterOnGateHalf(right ok:1)
59.690,5.6916,6.8295,1.5541,358.10,0.06,GateTask,GateTask[7]:CenterOnGateHalf(right ok:0)
59.707,5.6949,6.8298,1.5540,358.11,0.05,GateTask,GateTask[7]:CenterOnGateHalf(right ok:0)
59.723,5.6981,6.8301,1.5540,358.11,0.05,GateTask,GateTask[7]:CenterOnGateHalf(right ok:0)
59.739,5.7014,6.8304,1.5540,358.10,0.05,GateTask,GateTask[7]:CenterOnGateHalf(right ok:2)
59.754,5.7047,6.8307,1.5539,358.10,0.05,GateTask,GateTask[7]:CenterOnGateHalf(right ok:2)
59.771,5.7080,6.8310,1.5539,358.10,0.05,GateTask,GateTask[7]:CenterOnGateHalf(right ok:2)
59.787,5.7112,6.8313,1.5539,358.09,0.05,GateTask,GateTask[7]:CenterOnGateHalf(right ok:0)
59.802,5.7145,6.8316,1.5538,358.09,0.05,GateTask,GateTask[7]:CenterOnGateHalf(right ok:0)
59.819,5.7178,6.8319,1.5537,358.08,0.05,GateTask,GateTask[7]:CenterOnGateHalf(right ok:0)
59.835,5.7210,6.8321,1.5536,358.08,0.05,GateTask,GateTask[7]:CenterOnGateHalf(right ok:2)
59.893,5.7327,6.8331,1.5532,358.07,0.04,GateTask,GateTask[7]:CenterOnGateHalf(right ok:2)
59.909,5.7359,6.8334,1.5530,358.07,0.03,GateTask,GateTask[7]:CenterOnGateHalf(right ok:2)
59.925,5.7392,6.8337,1.5529,358.06,0.03,GateTask,GateTask[7]:CenterOnGateHalf(right ok:0)
59.940,5.7425,6.8340,1.5528,358.06,0.03,GateTask,GateTask[7]:CenterOnGateHalf(right ok:0)
59.957,5.7457,6.8343,1.5527,358.05,0.03,GateTask,GateTask[7]:CenterOnGateHalf(right ok:0)
59.973,5.7490,6.8346,1.5525,358.05,0.02,GateTask,GateTask[7]:CenterOnGateHalf(right ok:2)
59.989,5.7522,6.8349,1.5524,358.04,0.02,GateTask,GateTask[7]:CenterOnGateHalf(right ok:2)
60.005,5.7555,6.8352,1.5523,358.04,0.02,GateTask,GateTask[7]:CenterOnGateHalf(right ok:2)
60.021,5.7589,6.8355,1.5522,358.02,0.02,GateTask,GateTask[7]:CenterOnGateHalf(right ok:1)
60.038,5.7622,6.8358,1.5521,358.01,0.02,GateTask,GateTask[7]:CenterOnGateHalf(right ok:1)
60.054,5.7654,6.8361,1.5520,357.99,0.01,GateTask,GateTask[7]:CenterOnGateHalf(right ok:1)
60.070,5.7687,6.8364,1.5519,357.97,0.01,GateTask,GateTask[7]:CenterOnGateHalf(right ok:0)
60.085,5.7719,6.8367,1.5518,357.96,0.01,GateTask,GateTask[7]:CenterOnGateHalf(right ok:0)
60.102,5.7752,6.8370,1.5517,357.94,0.01,GateTask,GateTask[7]:CenterOnGateHalf(right ok:0)
60.118,5.7784,6.8374,1.5516,357.93,0.01,GateTask,GateTask[7]:CenterOnGateHalf(right ok:0)
60.133,5.7817,6.8377,1.5516,357.93,0.01,GateTask,GateTask[7]:CenterOnGateHalf(right ok:0)
60.150,5.7849,6.8381,1.5515,357.92,0.00,GateTask,GateTask[7]:CenterOnGateHalf(right ok:0)
60.165,5.7881,6.8384,1.5515,357.92,0.00,GateTask,GateTask[7]:CenterOnGateHalf(right ok:0)
60.182,5.7916,6.8388,1.5514,357.92,-0.00,GateTask,GateTask[7]:CenterOnGateHalf(right ok:0)
60.199,5.7948,6.8392,1.5514,357.92,-0.01,GateTask,GateTask[7]:CenterOnGateHalf(right ok:0)
60.215,5.7982,6.8396,1.5513,357.92,-0.01,GateTask,GateTask[7]:CenterOnGateHalf(right ok:3)
60.231,5.8015,6.8400,1.5513,357.92,-0.02,GateTask,GateTask[7]:CenterOnGateHalf(right ok:3)
60.248,5.8047,6.8403,1.5512,357.92,-0.02,GateTask,GateTask[7]:CenterOnGateHalf(right ok:3)
60.264,5.8079,6.8407,1.5512,357.92,-0.03,GateTask,GateTask[7]:CenterOnGateHalf(right ok:0)
60.279,5.8112,6.8411,1.5512,357.92,-0.03,GateTask,GateTask[7]:CenterOnGateHalf(right ok:0)
60.296,5.8144,6.8415,1.5511,357.92,-0.04,GateTask,GateTask[7]:CenterOnGateHalf(right ok:0)
60.312,5.8176,6.8419,1.5511,357.92,-0.04,GateTask,GateTask[7]:CenterOnGateHalf(right ok:2)
60.328,5.8210,6.8423,1.5511,357.92,-0.05,GateTask,GateTask[7]:CenterOnGateHalf(right ok:2)
60.345,5.8242,6.8427,1.5511,357.93,-0.05,GateTask,GateTask[7]:CenterOnGateHalf(right ok:2)
60.391,5.8335,6.8439,1.5510,357.96,-0.06,GateTask,GateTask[7]:CenterOnGateHalf(right ok:7)
60.407,5.8367,6.8444,1.5509,357.98,-0.06,GateTask,GateTask[7]:CenterOnGateHalf(right ok:7)
60.423,5.8399,6.8448,1.5509,357.99,-0.06,GateTask,GateTask[7]:CenterOnGateHalf(right ok:7)
60.438,5.8431,6.8452,1.5508,358.01,-0.06,GateTask,GateTask[7]:CenterOnGateHalf(right ok:0)
60.455,5.8463,6.8456,1.5508,358.03,-0.06,GateTask,GateTask[7]:CenterOnGateHalf(right ok:0)
60.471,5.8495,6.8459,1.5507,358.06,-0.06,GateTask,GateTask[7]:CenterOnGateHalf(right ok:0)
60.487,5.8527,6.8463,1.5506,358.08,-0.06,GateTask,GateTask[7]:CenterOnGateHalf(right ok:3)
60.502,5.8559,6.8467,1.5505,358.11,-0.06,GateTask,GateTask[7]:CenterOnGateHalf(right ok:3)
60.519,5.8591,6.8470,1.5504,358.13,-0.06,GateTask,GateTask[7]:CenterOnGateHalf(right ok:3)
60.535,5.8622,6.8474,1.5503,358.16,-0.06,GateTask,GateTask[7]:CenterOnGateHalf(right ok:5)
60.550,5.8654,6.8477,1.5502,358.20,-0.06,GateTask,GateTask[7]:CenterOnGateHalf(right ok:5)
60.568,5.8686,6.8480,1.5501,358.23,-0.06,GateTask,GateTask[7]:CenterOnGateHalf(right ok:5)
60.583,5.8720,6.8483,1.5500,358.26,-0.06,GateTask,GateTask[7]:CenterOnGateHalf(right ok:0)
60.600,5.8751,6.8486,1.5499,358.28,-0.06,GateTask,GateTask[7]:CenterOnGateHalf(right ok:0)
60.616,5.8783,6.8488,1.5497,358.30,-0.06,GateTask,GateTask[7]:CenterOnGateHalf(right ok:0)
60.632,5.8817,6.8491,1.5496,358.32,-0.06,GateTask,GateTask[7]:CenterOnGateHalf(right ok:0)
60.649,5.8848,6.8494,1.5495,358.33,-0.06,GateTask,GateTask[7]:CenterOnGateHalf(right ok:0)
60.665,5.8882,6.8496,1.5493,358.35,-0.06,GateTask,GateTask[7]:CenterOnGateHalf(right ok:0)
60.681,5.8913,6.8498,1.5492,358.36,-0.06,GateTask,GateTask[7]:CenterOnGateHalf(right ok:0)
60.696,5.8945,6.8500,1.5492,358.36,-0.07,GateTask,GateTask[7]:CenterOnGateHalf(right ok:0)
60.713,5.8976,6.8502,1.5492,358.36,-0.07,GateTask,GateTask[7]:CenterOnGateHalf(right ok:0)
60.729,5.9008,6.8504,1.5492,358.36,-0.07,GateTask,GateTask[7]:CenterOnGateHalf(right ok:0)
60.744,5.9039,6.8505,1.5493,358.36,-0.07,GateTask,GateTask[7]:CenterOnGateHalf(right ok:0)
60.761,5.9070,6.8507,1.5495,358.36,-0.07,GateTask,GateTask[7]:CenterOnGateHalf(right ok:0)
60.777,5.9102,6.8509,1.5497,358.35,-0.07,GateTask,GateTask[7]:CenterOnGateHalf(right ok:0)
60.793,5.9133,6.8510,1.5499,358.35,-0.07,GateTask,GateTask[7]:CenterOnGateHalf(right ok:0)
60.809,5.9164,6.8512,1.5502,358.34,-0.07,GateTask,GateTask[7]:CenterOnGateHalf(right ok:0)
60.825,5.9196,6.8514,1.5504,358.34,-0.07,GateTask,GateTask[7]:CenterOnGateHalf(right ok:0)
60.840,5.9227,6.8516,1.5507,358.34,-0.07,GateTask,GateTask[7]:CenterOnGateHalf(right ok:0)
60.857,5.9256,6.8517,1.5510,358.33,-0.07,GateTask,GateTask[7]:CenterOnGateHalf(right ok:0)
60.903,5.9346,6.8522,1.5519,358.32,-0.04,GateTask,GateTask[7]:CenterOnGateHalf(right ok:2)
60.919,5.9377,6.8524,1.5522,358.32,-0.03,GateTask,GateTask[7]:CenterOnGateHalf(right ok:2)
60.935,5.9408,6.8525,1.5526,358.31,-0.02,GateTask,GateTask[7]:CenterOnGateHalf(right ok:2)
60.951,5.9440,6.8527,1.5529,358.31,-0.02,GateTask,GateTask[7]:CenterOnGateHalf(right ok:4)
60.966,5.9471,6.8529,1.5532,358.31,-0.01,GateTask,GateTask[7]:CenterOnGateHalf(right ok:4)
60.984,5.9502,6.8530,1.5535,358.31,-0.01,GateTask,GateTask[7]:CenterOnGateHalf(right ok:4)
60.998,5.9533,6.8532,1.5539,358.30,-0.00,GateTask,GateTask[7]:CenterOnGateHalf(right ok:7)
61.015,5.9564,6.8533,1.5542,358.30,0.00,GateTask,GateTask[7]:CenterOnGateHalf(right ok:7)
61.031,5.9595,6.8535,1.5545,358.30,0.00,GateTask,GateTask[7]:CenterOnGateHalf(right ok:7)
61.047,5.9626,6.8536,1.5549,358.31,0.00,GateTask,GateTask[7]:CenterOnGateHalf(right ok:10)
61.063,5.9657,6.8538,1.5552,358.31,0.00,GateTask,GateTask[7]:CenterOnGateHalf(right ok:10)
61.080,5.9690,6.8539,1.5556,358.31,0.01,GateTask,GateTask[7]:CenterOnGateHalf(right ok:10)
61.096,5.9721,6.8540,1.5559,358.32,0.01,GateTask,GateTask[7]:CenterOnGateHalf(right ok:0)
61.112,5.9751,6.8542,1.5562,358.32,0.01,GateTask,GateTask[7]:CenterOnGateHalf(right ok:0)
61.129,5.9784,6.8543,1.5565,358.33,0.01,GateTask,GateTask[7]:CenterOnGateHalf(right ok:0)
61.145,5.9815,6.8545,1.5569,358.33,0.01,GateTask,GateTask[7]:CenterOnGateHalf(right ok:0)
61.160,5.9846,6.8546,1.5572,358.34,0.01,GateTask,GateTask[7]:CenterOnGateHalf(right ok:0)
61.177,5.9877,6.8547,1.5575,358.34,0.02,GateTask,GateTask[7]:CenterOnGateHalf(right ok:0)
61.193,5.9907,6.8549,1.5578,358.35,0.02,GateTask,GateTask[7]:CenterOnGateHalf(right ok:0)
61.208,5.9938,6.8550,1.5581,358.35,0.02,GateTask,GateTask[7]:CenterOnGateHalf(right ok:0)
61.225,5.9969,6.8552,1.5584,358.36,0.02,GateTask,GateTask[7]:CenterOnGateHalf(right ok:0)
61.240,5.9999,6.8553,1.5587,358.36,0.02,GateTask,GateTask[7]:CenterOnGateHalf(right ok:1)
61.257,6.0030,6.8554,1.5590,358.35,0.02,GateTask,GateTask[7]:CenterOnGateHalf(right ok:1)
61.273,6.0061,6.8556,1.5593,358.36,0.02,GateTask,GateTask[7]:CenterOnGateHalf(right ok:1)
61.288,6.0091,6.8557,1.5597,358.36,0.02,GateTask,GateTask[7]:CenterOnGateHalf(right ok:4)
61.305,6.0122,6.8558,1.5600,358.38,0.02,GateTask,GateTask[7]:CenterOnGateHalf(right ok:4)
